81	71	0.03|2.22|1
48	47	0.05|13.68|1
64	31	0.13|8.31|1
88	27	0.25|2.98|1
48	68	0.56|12.85|1
62	21	0.72|15.3|1
66	74	0.79|39.87|1
36	30	0.99|2.29|1
5	56	1.12|1.41|1
20	72	1.21|15.65|1
73	81	1.25|3.75|1
19	79	1.26|15.27|1
69	23	1.46|8.75|1
86	24	1.63|4.36|1
36	33	1.77|26.88|1
47	86	2.47|25.29|1
3	40	2.54|20.15|1
76	7	2.63|13.75|1
74	75	2.84|14.72|1
86	20	2.84|18.54|1
76	35	2.96|16.23|1
6	52	2.96|17.16|1
11	13	3.35|7.58|1
71	72	3.54|33.47|1
11	77	3.66|20.52|1
84	73	3.69|6.59|1
73	67	3.78|18.38|1
76	9	3.81|13.03|1
11	44	3.89|19.15|1
79	80	3.96|4.55|1
59	55	4.05|18.47|1
86	85	5.04|16.24|1
65	66	5.36|22.48|1
25	42	5.37|22.62|1
17	32	5.46|10.9|1
88	71	5.82|19.61|1
17	43	5.86|13.84|1
17	34	5.93|9.33|1
82	41	6.01|13.6|1
36	58	6.14|11.43|1
11	49	6.35|21.03|1
4	50	6.45|15.74|1
76	10	6.57|10.26|1
60	12	6.71|18.12|1
63	70	7.19|14.24|1
21	87	7.31|19.99|1
2	38	8.06|16.11|1
17	54	8.62|19.84|1
83	84	8.76|9.76|1
76	15	8.81|8.94|1
73	69	9.2|21.01|1
65	48	9.41|15.41|1
28	65	9.58|10.71|1
36	53	10.39|12.57|1
74	29	10.4|18.41|1
76	8	10.84|15.25|1
28	83	11.55|28.29|1
76	37	11.58|14.54|1
78	51	13.08|19.95|1
74	61	13.24|21.22|1
74	88	13.35|15.84|1
17	45	13.81|20.25|1
87	18	14.63|18.64|1
63	62	14.65|15.72|1
83	19	14.94|23.52|1
48	63	15.49|21.17|1
46	16	15.63|18.19|1
1	39	15.66|19.65|1
64	14	15.97|26.26|1
26	57	19.08|26.43|1
88	22	22.46|30.32|1
