5	7	0.58|2.45|1
4	2	1.45|17.1|1
14	3	1.86|2.99|1
13	15	1.87|7.94|11.9
7	12	2.62|26.85|1
5	19	2.67|7.55|1
18	3	3.0|8.91|1
13	19	3.16|3.43|1
6	14	3.65|5.58|1
11	13	4.49|14.8|1
11	3	5.74|13.63|1
1	2	5.84|9.81|1
9	12	5.89|8.57|1
16	14	6.15|35.11|1
16	11	6.54|13.05|1
17	19	7.44|9.09|1
11	1	8.18|12.01|1
9	2	8.51|9.58|1
8	5	8.59|24.01|1
6	2	9.09|30.25|1
19	11	9.72|16.72|1
3	19	10.92|12.7|90.4
1	12	13.45|16.23|1
19	5	14.43|15.72|1
4	12	15.01|23.63|1
11	15	15.01|27.64|1
10	19	15.4|21.7|1
19	15	20.62|21.94|102.8
