7	20	0.27|10.43|1
27	15	0.84|13.27|85.0
1	14	0.9|20.39|37.0
5	9	1.38|12.2|1
2	19	2.01|5.25|1
23	31	2.36|5.53|1
26	20	3.64|26.03|1
28	6	3.84|17.94|53.4
10	13	4.18|11.92|1
16	6	4.31|7.48|49.6
17	14	4.52|10.52|16.5
29	6	4.75|10.98|52.3
3	18	5.03|12.61|12.7
32	30	5.66|6.37|1
24	17	5.91|8.11|1
11	26	5.91|8.87|1
8	4	6.12|12.4|1
29	3	7.12|14.01|16.9
14	12	7.25|19.79|1
6	1	7.46|13.22|114.0
1	28	7.78|15.58|153.2
1	12	7.99|17.13|1
26	3	9.0|19.86|11.9
3	6	9.42|11.55|14.6
21	20	11.29|11.58|1
18	6	12.62|27.16|28.1
27	25	13.39|19.02|16.2
9	33	13.62|28.41|30.0
33	8	18.18|25.45|1
22	12	19.73|31.02|1
