65	74	0.05|2.85|1
102	99	0.12|13.19|1
85	5	0.14|27.78|1
49	35	0.51|11.79|1
82	96	0.62|18.74|44.6
116	86	0.73|8.35|31.2
8	63	0.77|1.68|43.5
40	84	0.9|7.0|1
97	22	1.37|15.95|1
29	39	1.38|3.35|1
88	59	1.59|18.14|1
82	17	1.76|19.76|16.2
105	31	1.8|22.59|1
42	92	1.9|5.17|1
67	89	2.05|10.88|1
13	93	2.12|5.47|1
10	33	2.31|11.55|1
36	26	2.35|15.46|1
26	78	2.38|30.07|79.6
54	106	2.48|11.88|1
24	62	2.79|16.75|13.1
6	7	2.84|8.17|190.9
10	64	2.84|10.85|1
36	95	3.24|16.55|1
61	85	3.26|14.63|1
93	83	3.28|18.44|1
32	9	3.3|18.88|1
103	91	3.32|23.77|1
45	31	3.33|17.84|1
57	55	3.4|17.29|1
59	18	3.68|17.12|89.3
83	63	3.71|17.39|1
71	74	3.84|4.06|1
41	100	4.06|20.77|1
115	31	4.13|24.97|32.4
20	88	4.18|6.13|1
21	4	4.18|7.28|1
34	112	4.2|17.15|1
87	45	4.25|12.98|1
50	94	4.27|4.33|1
56	30	4.34|13.79|1
101	99	4.39|7.88|1
96	107	4.45|14.65|95.1
3	83	4.59|21.62|1
36	79	4.79|7.57|1
108	98	4.91|15.93|84.7
36	61	5.13|20.87|1
68	53	5.36|13.41|1
69	31	5.47|9.2|1
63	74	5.59|16.46|13.5
11	58	5.7|9.88|1
18	113	5.84|19.55|1
61	76	5.89|22.83|1
12	19	6.2|8.53|1
33	60	6.4|11.37|1
110	111	6.42|12.51|1
36	1	6.5|9.27|11.9
78	88	6.5|16.81|81.6
104	28	6.6|11.92|1
4	23	6.61|12.63|17.3
47	109	6.73|11.51|1
84	40	6.97|17.64|1
13	77	7.0|12.39|1
93	24	7.01|27.96|1
82	26	7.48|15.35|49.3
107	52	7.87|10.12|1
81	3	7.99|13.91|1
86	114	8.06|21.45|1
7	119	8.11|8.41|87.7
74	2	8.12|8.74|1
65	29	8.21|9.34|1
44	108	8.38|12.11|1
61	5	8.45|34.74|1
75	98	9.18|10.1|16.5
15	48	9.49|9.98|1
62	73	9.53|10.03|43.1
17	118	9.6|21.99|26.9
36	17	10.5|24.15|1
38	72	10.7|15.25|1
84	80	10.73|11.35|1
117	16	10.85|11.46|1
10	37	10.89|12.02|1
40	43	11.44|19.18|1
51	6	11.53|14.48|1
36	75	12.17|15.72|1
98	38	12.39|19.04|62.4
14	90	12.49|15.83|1
57	36	13.1|14.26|1
32	93	13.83|19.07|1
93	57	13.83|22.32|1
93	116	13.9|20.11|1
93	8	14.61|27.46|1
77	23	14.66|16.06|14.2
66	25	16.57|25.67|1
9	24	17.68|31.44|1
83	87	18.03|21.78|1
112	46	19.74|24.2|60.4
78	110	21.26|23.08|13.5
70	27	24.08|24.64|1
