89	52	0.07|22.74|1
10	15	0.39|4.59|1
71	45	0.41|1.95|1
54	79	0.42|14.69|1
91	37	0.5|9.16|1
21	81	0.78|8.46|1
54	69	0.83|3.14|1
52	80	0.96|5.87|1
54	24	1.38|8.45|1
27	83	1.44|17.6|1
81	21	1.58|21.45|1
70	20	1.67|12.08|1
74	67	1.79|29.59|1
33	53	1.92|41.34|1
29	47	2.02|17.33|1
28	38	2.15|6.55|1
84	60	2.29|21.4|1
35	61	2.44|10.78|1
90	64	2.45|8.26|1
71	39	2.58|3.84|1
5	75	2.88|6.19|1
90	48	3.37|9.25|1
25	59	3.39|14.05|1
32	14	3.48|20.24|1
25	40	3.55|14.62|1
11	49	3.56|18.63|1
30	86	3.66|6.46|1
57	17	3.73|23.31|1
21	1	4.0|9.33|1
54	81	4.17|14.36|1
81	54	4.24|23.45|1
82	36	4.86|22.5|1
52	83	4.9|8.59|1
21	87	5.07|9.01|1
54	52	5.09|7.62|1
2	46	5.54|17.59|1
7	62	5.59|18.57|1
80	52	5.74|16.1|1
58	42	5.87|7.86|1
85	56	5.87|9.31|1
82	68	5.92|6.12|1
6	18	6.09|10.64|1
90	41	6.13|8.55|1
52	89	6.57|18.61|1
91	63	6.96|13.11|1
54	92	7.58|11.63|1
27	51	7.65|9.3|1
3	73	7.82|8.14|1
27	87	8.25|9.82|1
52	74	8.28|12.3|1
8	16	8.79|25.22|1
31	43	8.87|16.58|1
9	55	9.25|11.41|1
72	78	9.32|12.51|1
19	54	9.42|16.16|1
83	52	9.69|23.2|1
24	26	9.75|11.36|1
69	54	10.11|17.05|1
90	44	10.85|14.41|1
88	50	11.45|16.05|1
34	13	12.31|16.74|1
83	27	12.59|18.7|1
73	81	12.6|12.98|1
52	5	13.29|17.98|1
31	12	13.4|19.96|1
4	66	13.6|14.37|1
76	19	13.62|22.43|1
5	52	13.65|33.78|1
79	22	14.41|17.55|1
72	23	15.25|25.38|1
77	65	21.51|24.58|1
54	19	21.79|29.72|1
