29	45	0.05|11.04|1
5	71	0.05|19.75|1
68	13	0.15|7.03|1
1	30	0.32|24.1|1
34	68	0.61|21.22|1
13	70	0.65|11.73|1
31	55	0.76|17.36|1
3	66	1.04|5.37|1
26	21	1.09|1.32|1
31	32	1.21|26.03|1
15	52	1.3|7.28|1
59	3	1.35|12.8|1
14	43	2.52|14.79|1
49	30	2.54|8.2|1
62	71	2.59|6.65|1
39	16	2.74|3.73|1
27	56	2.96|14.71|1
17	54	3.06|7.14|1
64	39	3.17|13.35|1
13	14	4.28|7.74|1
2	6	4.34|12.62|1
12	47	4.73|22.97|1
52	68	4.9|35.55|1
58	41	5.3|19.84|1
49	61	5.39|6.47|1
63	44	5.57|9.74|1
23	40	5.67|20.07|1
66	9	5.84|12.37|1
68	69	5.93|21.21|1
29	36	5.96|11.44|1
12	51	6.17|17.74|1
52	57	6.68|32.7|1
68	35	6.73|12.54|1
29	37	6.94|10.36|1
10	65	6.96|9.18|1
11	46	7.31|13.55|1
64	25	7.57|30.0|1
16	25	8.08|10.06|1
19	20	8.21|12.79|1
8	26	8.44|12.66|1
12	38	10.09|13.86|1
42	20	10.4|27.41|1
35	4	10.62|22.15|1
22	56	10.68|23.76|1
28	48	11.03|22.76|1
20	50	11.13|16.62|1
24	37	11.56|26.93|1
30	1	11.64|30.29|1
34	49	11.99|15.71|1
3	18	12.15|28.7|1
68	34	12.95|16.45|1
60	33	13.87|14.77|1
4	43	14.18|14.24|1
24	36	15.33|20.37|1
53	67	17.95|31.9|1
18	7	20.86|36.93|1
