29	24	0.02|22.46|43.2
58	9	0.35|4.09|1
42	54	0.65|22.59|27.8
35	51	0.9|1.19|1
52	53	1.35|4.68|1
52	30	1.38|11.63|39.2
19	28	1.43|7.17|1
58	41	1.54|11.75|1
21	19	1.76|15.7|1
60	18	2.08|20.33|1
48	56	2.1|20.37|1
19	59	2.16|9.63|1
19	43	2.35|10.21|15.0
31	50	2.54|4.77|1
47	56	2.55|2.64|67.4
1	19	2.57|18.26|1
44	11	2.59|19.65|33.5
50	33	2.63|10.83|1
60	42	2.64|5.72|1
31	13	2.87|20.87|147.7
9	31	3.03|8.06|105.1
37	19	3.03|8.65|34.6
45	56	3.05|11.31|17.7
50	22	3.29|21.93|12.3
27	24	4.0|13.17|1
39	32	4.13|6.17|13.5
37	15	4.14|15.42|31.2
51	31	4.19|30.56|1
40	46	4.46|28.62|25.4
61	24	4.47|5.49|43.8
2	24	4.48|6.88|1
57	52	4.63|13.94|43.5
45	24	4.97|19.44|18.1
11	58	5.0|7.74|1
15	38	5.73|9.0|33.0
54	15	5.83|18.13|30.4
18	37	5.88|20.51|57.0
35	12	5.94|24.83|1
24	3	6.67|7.45|1
25	5	7.17|7.6|1
4	13	7.22|9.74|51.2
1	28	7.74|14.88|1
23	20	7.86|23.54|1
6	26	8.13|14.86|1
30	4	8.43|38.96|57.0
13	5	8.62|12.21|1
14	5	8.98|12.01|1
50	7	9.5|13.59|43.1
17	53	10.52|19.19|11.5
7	49	12.21|21.54|1
55	5	12.75|39.54|1
40	24	14.17|20.42|14.2
17	55	14.21|23.96|94.1
10	13	14.24|15.15|13.1
46	31	14.28|18.64|100.1
8	10	14.61|16.63|1
41	5	16.97|29.08|1
56	34	17.91|18.99|1
36	58	19.28|19.81|1
49	16	22.29|25.79|1
