56	42	0.04|2.11|1
38	60	0.7|15.08|1
14	60	0.75|7.91|1
49	58	0.93|6.92|1
65	61	1.08|1.35|1
49	2	1.13|2.77|1
66	27	1.42|12.91|1
60	69	1.48|23.64|1
24	10	1.57|5.7|1
67	41	1.64|4.68|1
63	61	1.72|18.71|1
67	40	1.8|23.03|1
47	43	1.86|19.38|48.1
39	7	1.9|25.32|1
72	37	1.97|21.95|1
34	75	2.44|24.56|1
13	44	2.72|17.94|1
12	16	2.74|10.12|1
64	52	2.97|10.29|15.0
37	10	3.24|17.6|1
28	20	3.52|9.16|1
31	9	4.1|15.57|1
74	71	4.12|33.02|1
60	6	4.26|9.77|1
53	54	4.34|20.07|1
33	2	4.83|18.18|1
17	46	4.86|12.57|1
22	20	5.03|15.13|1
23	32	5.69|14.81|1
32	19	5.77|26.25|1
1	26	5.82|6.85|1
55	25	6.09|9.74|1
4	48	6.18|7.21|1
50	11	6.83|18.11|1
49	47	6.95|24.0|16.5
36	60	7.39|12.6|1
10	20	8.0|10.95|1
34	60	8.24|9.86|1
35	51	8.34|29.2|1
43	74	8.36|8.7|56.2
30	75	8.39|8.99|1
74	16	8.51|10.65|1
32	37	8.57|9.99|1
43	70	9.16|17.57|48.9
45	9	9.9|13.32|1
66	41	10.51|25.46|1
62	65	11.02|12.05|1
73	48	11.04|19.88|28.9
15	29	11.4|15.42|1
15	21	11.57|41.04|1
65	18	11.92|12.98|1
70	5	12.08|13.69|1
9	8	13.65|21.53|1
27	65	14.38|26.6|1
58	5	14.65|26.74|1
37	8	14.79|27.12|1
74	48	17.17|17.28|92.0
50	57	18.41|31.06|1
43	59	19.43|28.42|1
68	3	20.38|25.94|1
66	65	27.25|33.69|1
