19	39	0.06|5.97|20.8
35	7	0.53|18.13|1
38	19	1.16|13.32|15.0
44	17	1.47|5.94|33.4
33	15	1.74|4.51|34.2
38	44	1.82|10.94|15.8
26	4	1.89|18.82|63.4
34	2	2.03|2.5|48.8
27	12	2.34|23.6|1
33	4	3.68|13.1|17.3
11	33	3.84|4.4|1
31	8	3.95|26.73|1
43	21	4.3|14.42|1
33	1	4.76|11.59|48.5
32	25	5.13|24.39|1
22	17	5.95|6.02|1
23	29	5.97|13.41|11.9
39	41	6.09|11.22|17.7
26	5	6.26|9.19|40.4
20	21	6.59|7.47|1
18	37	6.62|17.77|16.9
33	26	8.02|11.88|53.8
8	16	8.24|29.79|73.9
28	4	8.7|25.05|13.9
10	4	9.39|18.2|82.4
11	36	9.87|26.73|13.9
42	3	10.74|11.44|50.4
6	24	14.29|20.19|1
38	13	15.0|15.42|50.5
26	14	16.15|26.14|64.3
39	18	17.62|24.05|11.9
45	9	18.7|29.39|1
30	40	19.05|33.36|1
