38	35	0.09|11.89|1
65	80	0.12|19.34|14.2
74	47	0.25|28.59|27.7
46	83	0.35|9.84|32.7
67	33	0.45|13.88|27.0
56	77	0.49|11.88|1
65	17	0.65|2.37|13.5
51	34	0.72|18.91|14.2
35	50	0.79|14.77|1
22	63	1.02|18.4|30.0
36	77	1.1|8.12|1
54	51	1.53|13.78|1
25	60	1.88|25.34|37.4
23	47	1.94|2.86|35.8
8	39	2.29|15.43|97.4
72	83	2.53|21.59|15.8
52	21	2.82|19.31|32.3
2	20	3.1|12.8|1
83	23	3.13|14.72|35.0
4	2	3.21|8.05|1
68	15	3.24|4.65|1
29	58	3.24|11.06|12.7
67	53	3.3|7.26|1
66	63	3.48|10.07|34.6
9	58	3.72|4.89|1
66	82	3.72|5.7|47.7
69	30	3.89|6.69|1
71	81	3.94|13.31|159.9
46	16	4.19|18.73|1
23	17	4.3|24.9|30.8
1	84	4.52|19.09|1
14	84	4.6|7.86|208.1
54	63	4.86|27.58|15.8
13	76	4.89|10.16|1
69	43	5.14|5.96|53.5
54	71	5.22|12.87|16.9
37	59	5.43|11.37|1
31	29	5.47|5.74|26.2
85	79	5.62|12.88|1
12	24	5.63|22.53|42.3
6	84	5.71|16.43|73.9
55	76	6.03|17.39|1
58	49	6.11|11.34|1
27	1	6.23|10.57|1
64	10	6.24|28.38|25.0
36	42	6.34|11.38|1
63	81	6.38|8.85|163.6
70	65	6.63|11.59|151.0
65	78	7.27|10.02|75.9
16	48	7.41|8.27|25.0
27	6	7.68|14.68|113.6
45	63	7.73|17.49|78.5
7	54	7.87|16.6|78.9
19	47	8.29|19.85|1
7	63	8.46|16.71|53.9
73	46	8.62|15.06|1
76	40	8.95|11.35|1
31	49	8.99|21.99|1
23	42	9.0|9.71|27.7
75	32	9.07|18.52|1
20	26	9.14|21.42|29.3
32	20	11.09|12.63|61.2
63	25	11.95|34.92|161.3
31	63	12.06|23.61|28.9
50	49	13.19|29.73|1
63	70	13.68|29.33|159.8
3	27	13.87|31.64|1
47	10	13.97|14.21|13.9
59	75	14.2|19.87|1
5	13	14.92|23.36|1
57	68	15.17|19.73|1
27	54	15.6|17.35|35.8
62	28	15.71|23.0|1
61	9	16.18|23.01|1
41	28	16.32|19.7|13.5
44	47	16.53|32.79|43.5
11	17	23.51|23.57|31.2
18	54	28.69|32.04|23.4
