29	12	0.02|29.11|1
30	25	0.1|6.97|14.6
31	15	0.17|16.09|34.7
14	13	0.22|8.89|14.6
26	1	0.63|7.64|1
31	21	0.74|29.28|11.5
19	4	1.41|12.83|1
15	3	1.52|9.48|33.1
15	22	1.58|8.48|46.2
15	1	1.65|4.74|1
29	30	1.66|14.86|48.1
1	16	1.81|15.76|1
9	15	1.84|8.66|33.8
35	26	1.93|24.29|30.4
14	11	2.1|22.21|1
30	9	2.73|13.93|85.8
30	13	2.75|17.58|17.3
14	26	2.77|19.34|132.3
10	35	2.83|20.39|30.0
30	19	2.92|5.43|1
15	4	3.11|9.85|26.2
32	7	3.32|4.95|1
10	14	3.36|5.67|1
30	23	3.41|16.02|34.3
30	14	3.61|10.81|44.6
35	11	3.69|10.7|13.1
30	18	3.92|8.65|13.5
21	15	5.37|20.12|1
33	30	5.93|12.04|130.8
25	17	6.06|31.29|13.1
30	5	6.3|11.12|15.8
15	7	6.55|10.95|49.2
29	28	6.57|11.17|30.4
30	15	6.93|8.2|61.9
23	19	7.07|12.39|1
30	20	7.3|16.15|48.2
14	1	7.34|8.92|1
30	4	7.69|16.93|48.8
10	26	7.85|13.16|29.2
6	8	7.86|13.26|534.8
26	15	8.04|9.04|1
29	15	8.47|14.09|50.4
30	6	8.61|12.07|30.8
31	29	8.75|23.33|46.2
30	8	9.54|26.34|18.5
10	11	9.61|23.96|1
2	12	10.51|15.03|1
26	16	10.54|15.39|1
15	25	10.8|24.77|13.9
15	32	11.28|18.03|1
29	17	11.42|12.74|30.8
30	3	12.0|18.06|16.9
13	26	12.29|13.66|1
26	30	12.59|24.82|14.6
14	35	12.68|16.1|14.6
5	15	13.27|21.66|46.9
2	5	13.49|24.42|1
2	24	14.05|30.05|1
20	23	14.13|21.37|30.7
34	30	14.57|16.37|1
26	11	14.93|15.46|26.9
27	30	15.31|19.88|70.7
28	22	15.35|23.79|46.2
27	17	15.43|16.54|17.3
33	23	17.48|20.4|95.0
30	31	26.13|32.47|15.0
