13	31	0.32|30.59|1
8	4	0.59|11.58|1
33	13	1.03|19.09|1
39	36	1.36|8.36|1
7	18	1.37|24.31|1
10	11	1.46|9.15|1
38	6	1.71|18.27|1
26	1	1.8|20.28|1
17	29	1.91|10.69|1
4	39	3.0|19.29|1
2	26	3.62|10.69|1
16	24	3.78|13.29|1
1	25	4.56|8.89|1
28	32	5.29|8.94|1
9	21	5.41|5.83|1
38	10	6.05|8.8|1
37	10	6.35|34.31|1
6	27	6.65|26.03|1
20	23	6.69|9.72|1
10	15	7.12|17.78|1
12	18	7.34|25.92|1
10	38	7.99|13.43|1
3	26	8.2|10.84|1
11	10	8.48|8.55|1
14	34	8.86|15.46|1
33	12	9.18|23.08|1
22	30	12.08|17.88|1
34	1	12.36|22.76|1
5	26	13.0|14.98|1
39	16	17.43|20.93|1
33	7	17.85|26.95|1
21	37	19.32|20.77|1
13	19	19.54|20.33|1
35	39	19.81|30.37|15.8
