35	26	0.57|10.5|1
9	61	0.63|33.58|1
17	75	0.77|9.88|1
32	38	0.98|16.32|1
60	75	1.16|7.63|1
71	19	1.3|14.88|1
46	9	1.38|3.97|1
6	25	1.51|11.28|1
1	7	1.52|9.82|1
61	38	2.2|2.53|1
67	37	2.48|32.77|1
54	6	2.61|10.21|1
78	45	3.03|10.89|1
66	75	3.04|6.63|1
25	8	3.19|14.22|1
77	28	3.35|11.7|1
31	11	3.65|11.48|1
58	49	3.75|17.6|1
33	1	3.79|24.99|1
11	56	3.83|14.76|1
59	66	3.87|6.4|51.9
14	11	3.87|13.13|1
72	13	3.91|10.75|1
79	6	3.98|4.67|1
25	49	4.05|19.99|1
13	17	4.45|6.16|16.5
29	31	4.47|10.47|1
77	62	4.59|21.23|1
21	67	4.67|12.8|1
55	42	5.45|10.13|1
16	58	6.05|14.39|1
44	6	6.12|9.03|1
25	23	6.18|16.95|1
32	21	6.41|14.67|1
70	13	6.44|15.97|1
3	63	6.51|17.56|1
18	36	6.65|10.36|1
19	48	7.32|11.17|1
65	31	7.41|14.12|1
66	43	7.57|8.87|66.2
6	35	7.63|14.76|11.5
69	32	7.65|13.85|1
52	72	7.74|18.13|1
43	14	8.27|10.77|1
47	32	8.46|27.36|1
39	22	8.48|17.82|263.2
68	75	8.51|12.54|1
77	55	9.87|27.44|1
37	25	10.34|16.44|1
64	18	10.95|13.41|30.0
19	66	11.45|20.46|1
61	37	11.72|15.6|1
53	6	11.92|18.11|1
6	51	12.18|15.75|1
4	50	12.65|15.29|1
31	4	12.66|18.79|1
10	2	12.72|13.6|1
21	74	13.02|24.33|1
6	50	13.43|34.5|1
43	80	14.66|17.2|28.9
48	75	14.7|17.58|1
30	15	14.86|27.91|1
68	41	16.19|18.87|1
57	27	17.31|18.0|1
12	24	17.41|28.02|1
33	40	18.17|19.67|16.9
25	5	18.7|19.56|1
67	38	19.1|29.56|1
76	59	19.6|24.35|10.4
23	34	19.79|22.18|1
20	75	20.86|47.7|1
62	73	21.7|28.56|1
25	60	23.21|27.08|1
73	75	27.18|27.79|1
