114	11	0.04|16.06|1
52	72	0.04|21.92|1
97	17	0.05|20.15|1
7	68	0.08|17.45|1
9	58	0.31|0.7|1
26	114	0.33|12.45|1
79	10	0.43|22.03|14.2
83	110	0.86|7.23|1
10	35	1.03|6.07|1
75	109	1.1|26.01|28.1
3	75	1.33|19.72|1
71	50	1.38|18.48|1
50	31	1.47|5.05|1
21	27	1.5|3.43|1
73	20	1.52|22.55|1
93	115	1.54|19.74|1
102	116	1.62|4.45|1
113	28	1.65|20.5|11.9
12	85	1.78|9.68|1
44	41	1.78|31.29|1
16	113	1.79|8.16|17.7
83	88	1.8|33.4|1
113	110	1.81|10.7|12.7
52	38	1.83|19.02|1
95	102	1.87|10.76|1
87	114	1.98|11.14|46.6
70	19	2.16|4.38|1
84	17	2.23|8.9|1
114	37	2.29|11.36|1
51	34	2.39|15.12|1
114	14	2.4|24.92|1
35	111	2.4|37.92|1
114	88	2.53|21.71|29.6
114	60	2.75|4.01|1
96	31	2.84|6.75|1
103	90	2.87|3.39|1
50	63	2.9|14.42|63.4
46	85	3.01|4.06|1
110	38	3.01|22.85|1
110	104	3.04|18.21|1
110	82	3.1|11.62|72.4
88	54	3.12|15.87|15.0
84	53	3.15|15.19|1
18	66	3.24|6.47|1
50	90	3.31|11.22|1
33	111	3.35|18.42|1
87	44	3.6|18.7|1
88	13	3.74|10.43|1
114	1	3.93|7.86|1
114	40	4.0|11.41|1
114	10	4.09|8.9|16.5
41	13	4.37|13.1|1
2	50	4.41|21.22|1
80	116	4.43|30.19|1
50	62	4.53|18.05|38.1
98	52	4.55|6.71|1
76	99	4.69|5.26|1
52	64	4.96|17.01|1
77	50	4.99|16.73|1
85	75	5.06|6.89|148.2
90	108	5.18|15.86|1
23	27	5.34|19.16|1
11	76	5.63|6.5|1
6	17	5.68|10.6|1
113	17	5.93|9.78|27.7
81	50	6.03|7.42|1
15	110	6.23|9.26|1
19	74	6.27|30.63|13.5
34	116	6.4|19.87|1
85	17	6.51|7.29|44.3
17	41	6.77|9.47|1
13	56	6.81|10.34|1
47	74	6.93|13.76|1
31	20	7.05|8.31|1
110	33	7.15|23.08|1
86	55	7.31|29.81|1
75	68	7.32|9.4|30.4
69	17	7.32|15.12|1
85	18	7.64|22.35|1
84	100	7.69|7.83|1
116	31	7.71|10.4|11.2
91	116	7.78|24.12|1
113	89	7.82|23.43|15.0
51	29	7.9|16.34|1
52	48	8.02|9.38|1
74	99	8.43|15.75|16.5
6	27	8.45|14.54|1
50	73	8.7|29.99|44.3
89	105	8.72|15.0|1
34	95	8.74|23.97|1
95	80	9.05|14.47|1
100	38	9.26|21.99|1
15	92	9.31|24.74|1
50	113	9.43|18.3|15.4
112	88	9.77|17.48|1
84	67	9.83|14.04|1
114	54	9.92|17.42|70.7
22	27	10.13|25.08|1
5	17	10.28|22.51|1
49	19	10.3|29.11|1
114	32	10.6|12.07|1
110	94	10.71|15.3|13.1
85	89	10.83|12.32|30.1
114	70	11.14|27.56|1
29	34	11.2|12.55|1
54	8	11.46|13.31|1
114	93	11.67|14.47|1
116	85	11.74|23.58|25.4
44	52	12.29|18.7|1
107	34	12.34|19.97|1
62	4	12.56|22.44|1
39	79	12.6|16.31|1
52	57	12.92|24.17|1
40	54	13.06|18.7|1
52	25	13.59|15.93|1
68	20	13.77|18.09|1
63	4	13.81|15.24|1
61	100	13.97|16.18|1
34	77	14.08|14.41|1
52	82	14.26|20.01|78.9
81	116	14.37|17.45|1
50	114	14.59|15.78|12.7
24	110	14.66|20.61|1
2	116	15.06|25.18|1
99	65	15.48|17.11|1
43	34	15.69|17.28|1
76	49	16.33|35.51|1
36	100	17.04|17.16|1
50	59	17.71|20.27|1
30	68	17.85|18.62|1
78	110	18.25|24.91|1
14	54	19.43|25.61|1
58	26	19.8|21.33|1
109	20	20.41|21.44|1
101	110	22.07|38.83|1
44	79	22.35|33.89|1
42	85	24.66|24.88|1
45	55	25.7|30.33|1
15	106	26.84|28.57|1
116	73	28.99|29.3|14.6
