58	42	0.04|10.67|1
31	40	0.21|7.45|1
75	3	0.77|14.39|1
51	27	1.03|34.04|1
70	11	1.09|10.82|1
73	8	1.26|3.36|1
73	54	1.28|9.45|1
28	9	1.33|8.63|1
26	13	1.33|16.14|1
18	55	1.38|6.47|1
47	56	1.39|5.39|1
32	21	1.61|11.75|1
5	75	1.71|29.69|1
6	60	1.73|16.46|1
54	21	1.99|29.72|1
10	28	2.04|27.44|1
16	22	2.1|10.49|1
49	16	2.68|23.48|1
33	52	2.71|26.65|1
44	49	3.51|18.47|1
68	62	3.66|20.94|1
8	36	4.05|14.46|1
21	44	4.1|20.28|1
1	19	4.44|16.88|1
52	35	4.85|17.3|1
20	67	4.93|8.73|1
21	35	5.34|6.08|1
28	75	5.74|26.56|1
21	54	5.9|22.55|1
19	73	6.15|18.76|1
61	2	6.48|7.44|1
35	25	7.02|22.67|1
29	57	7.32|37.19|1
71	45	8.49|13.19|1
64	39	8.56|12.04|1
48	50	8.77|18.65|1
25	32	9.51|12.55|1
68	53	9.68|15.13|1
65	41	9.71|10.54|1
20	75	10.64|20.57|1
36	33	10.98|14.11|1
75	28	11.4|30.48|1
25	21	11.55|14.79|1
67	75	11.77|21.62|1
51	37	11.93|19.44|1
65	30	12.07|34.63|1
63	28	12.2|12.54|1
15	66	12.36|18.96|1
74	59	12.39|18.91|1
28	10	13.25|21.81|1
23	4	14.55|18.52|1
12	72	14.77|19.15|1
24	43	14.82|29.16|1
75	35	15.09|32.53|1
15	38	16.72|20.37|1
22	28	17.12|25.12|1
69	14	18.33|22.5|1
28	62	18.56|26.92|1
75	5	19.31|19.8|1
46	34	20.22|22.2|41.6
17	7	20.97|29.07|1
