60	53	0.03|9.96|1
2	12	0.33|6.54|1
47	57	0.5|3.52|1
5	45	0.54|14.32|1
14	30	0.91|8.64|1
38	55	0.92|13.38|1
11	37	1.22|15.95|1
43	22	1.27|23.61|1
51	4	1.45|13.78|13.1
16	42	1.56|15.52|1
39	24	2.08|15.22|1
21	32	2.57|2.63|50.5
44	13	2.97|6.48|1
40	55	4.08|11.88|1
54	36	4.88|9.25|1
25	61	5.03|12.2|1
52	9	5.4|25.92|1
1	58	5.45|28.2|1
4	28	5.65|8.59|1
48	17	5.75|19.52|1
62	10	5.85|12.43|1
57	23	6.46|18.15|13.5
33	45	6.75|11.24|1
2	59	7.06|12.44|14.2
56	46	7.18|22.74|241.0
31	50	8.55|19.52|1
3	36	8.84|25.9|385.9
22	7	8.94|20.89|15.4
7	15	9.48|9.71|47.7
23	19	9.93|21.13|1
6	20	10.37|15.5|1
32	62	10.51|34.09|13.1
2	35	11.03|17.53|11.9
26	8	11.04|21.75|1
29	49	11.22|12.85|1
41	27	14.06|26.92|1
18	34	15.45|15.53|1
23	2	17.26|18.54|77.4
