33	37	0.02|23.19|30.8
33	1	0.24|19.38|191.3
7	40	0.54|3.94|63.9
13	24	0.8|11.98|13.5
4	5	0.83|2.57|1
12	4	0.88|18.26|77.4
14	10	1.12|15.01|78.5
23	27	1.46|7.39|40.8
46	35	2.38|14.04|15.4
33	3	2.42|15.19|16.5
17	8	3.55|12.85|159.4
44	23	3.76|5.17|1
38	6	3.85|4.44|48.8
18	25	3.88|5.11|29.2
20	43	4.1|20.7|1
4	41	5.16|21.07|31.2
4	47	5.79|5.98|1
4	28	6.06|15.79|25.0
25	31	6.31|8.01|1
12	15	8.0|10.54|86.2
39	47	8.35|10.09|1
42	21	8.39|10.64|1
20	2	8.84|18.15|12.3
7	20	8.86|10.73|99.3
10	36	9.09|12.27|1
7	11	9.22|16.14|29.2
12	47	9.4|19.08|1
19	26	9.99|15.33|37.7
6	34	10.45|14.95|28.8
40	16	10.9|11.02|1
27	9	11.35|13.08|33.1
30	4	11.65|16.05|1
45	12	12.37|14.05|14.6
12	24	13.41|16.02|47.3
45	23	14.42|26.24|1
32	29	15.33|15.73|95.1
4	22	17.21|21.01|1
4	30	20.78|35.25|1
9	14	29.59|37.85|47.7
