50	42	0.01|3.2|1
8	1	0.09|14.29|1
26	20	0.27|10.5|1
11	28	0.29|14.99|1
38	18	0.54|14.62|1
36	29	0.56|7.1|42.4
40	49	0.68|17.12|1
44	4	0.89|14.21|1
46	55	1.33|1.85|1
18	28	1.49|4.34|1
29	22	1.56|14.43|1
27	44	1.57|18.1|1
33	50	1.64|5.71|15.4
23	5	1.64|27.14|11.2
35	43	1.72|6.84|1
28	46	1.72|12.76|1
15	18	1.81|10.11|1
19	39	2.17|9.27|1
40	10	2.23|9.05|1
50	25	2.85|23.76|1
31	36	3.42|9.43|1
40	43	3.52|13.41|1
32	8	3.57|15.63|1
52	56	3.62|15.69|44.3
54	7	3.7|12.31|1
43	31	3.76|16.29|1
17	11	3.94|10.19|1
50	38	4.33|7.28|29.6
14	28	5.06|27.51|1
47	50	5.08|17.07|55.4
15	11	5.1|5.64|1
25	50	5.27|8.5|1
15	34	5.29|16.15|1
13	45	5.29|18.71|1
52	50	5.43|19.14|12.7
50	16	5.44|12.77|1
29	41	5.62|19.91|45.8
2	8	5.74|8.11|1
12	32	5.83|13.41|1
17	18	5.85|8.74|1
6	4	6.28|10.23|1
21	6	6.6|22.11|1
1	48	6.65|37.89|1
41	24	6.69|11.61|59.7
6	44	7.0|11.31|1
32	21	7.56|9.39|1
29	24	7.68|21.21|1
41	27	7.87|10.39|76.9
40	30	7.96|22.87|1
23	19	8.21|16.37|1
32	23	8.24|12.28|1
9	25	8.27|17.65|1
19	44	8.45|18.58|1
37	7	8.9|15.82|1
4	15	8.96|10.76|1
38	11	9.13|12.55|1
5	20	9.41|13.12|1
39	31	9.9|11.05|1
27	12	9.96|13.89|48.8
29	53	10.25|19.68|1
20	31	11.95|17.34|1
35	20	12.07|23.79|1
24	14	12.09|20.4|1
40	51	12.7|26.97|1
32	35	13.21|23.15|1
3	19	13.35|21.78|1
29	25	16.25|21.79|25.8
41	38	17.61|25.97|43.2
40	27	17.63|30.27|1
32	26	27.01|27.48|1
