29	56	0.11|7.07|1
1	60	0.14|2.7|1
24	62	0.16|16.84|1
27	64	0.45|12.35|1
19	11	0.46|28.37|1
61	63	0.81|1.27|1
18	61	0.85|21.7|1
11	27	1.14|10.63|1
30	49	1.7|15.6|1
63	33	2.02|10.34|1
56	10	2.08|16.5|1
56	18	2.25|8.14|1
31	47	2.99|16.94|1
4	14	3.07|24.75|1
6	52	3.59|18.41|1
26	50	4.18|27.42|1
16	7	4.43|8.65|1
28	38	4.51|16.84|1
19	28	4.67|7.69|1
2	54	4.7|6.0|1
55	64	4.76|20.02|1
23	34	6.1|19.59|1
22	48	6.46|12.65|1
17	9	6.58|10.46|1
56	14	6.61|7.22|1
28	61	6.64|9.76|1
8	39	7.29|11.12|1
5	51	7.3|19.64|1
7	29	7.33|27.22|1
41	45	7.49|10.87|1
3	63	7.93|11.73|1
12	55	9.54|12.18|1
35	46	9.9|23.13|1
40	15	9.99|16.39|1
10	6	10.01|18.8|1
38	55	10.62|13.96|1
57	44	11.45|21.62|1
56	13	11.63|29.96|1
58	65	12.48|13.07|1
43	37	12.51|13.14|1
56	4	12.91|14.41|1
14	19	14.73|32.53|1
21	36	14.97|19.31|1
20	42	14.97|19.78|1
13	56	16.28|26.89|1
25	53	16.8|21.21|1
59	32	17.05|22.94|1
47	56	17.38|33.37|1
