20	7	0.49|16.17|1
27	4	0.78|18.89|43.9
3	1	1.04|6.07|29.6
3	26	1.1|19.57|88.7
21	13	1.43|16.09|13.9
1	7	1.52|1.97|1
3	9	2.94|9.84|99.3
18	25	3.11|3.84|58.2
19	23	3.28|16.08|1
11	2	3.85|13.23|1
2	24	4.44|14.84|28.1
12	21	4.6|28.59|79.3
21	27	4.98|6.14|16.5
5	14	5.48|7.4|1
21	8	5.52|5.55|34.6
8	11	6.2|6.56|46.2
2	3	8.27|13.51|59.3
27	22	9.39|28.18|22.7
21	16	10.04|10.52|33.8
19	5	10.29|11.92|13.9
16	6	10.5|25.4|169.6
27	19	11.11|15.44|28.5
19	10	12.57|13.06|1
6	15	16.88|20.07|1
17	20	20.72|22.89|1
