3	18	0.01|11.85|1
33	9	0.28|10.88|1
15	7	0.51|6.48|128.7
42	4	0.94|14.5|15.4
3	27	1.06|1.52|1
41	12	1.29|16.6|30.8
4	41	1.49|4.39|31.6
3	5	1.49|28.58|1
3	25	1.75|3.63|1
7	52	1.79|14.96|73.9
41	30	2.15|3.31|1
27	29	2.16|5.52|16.2
18	47	2.18|4.53|1
30	52	2.41|3.25|1
9	43	2.47|6.81|61.2
46	38	3.45|10.48|1
35	2	3.66|21.05|48.8
22	30	3.67|8.81|1
34	11	4.31|16.37|1
43	48	4.4|14.41|12.3
51	10	4.46|16.24|35.0
1	16	4.85|11.27|1
37	49	5.73|23.67|13.5
13	4	5.89|22.0|33.1
36	21	5.95|21.58|16.9
3	46	6.25|15.09|1
15	30	6.3|16.88|1
39	15	6.57|7.03|40.9
3	42	6.94|16.41|1
8	52	7.09|12.97|208.1
4	24	7.22|20.36|1
18	25	8.23|15.06|27.7
29	4	8.57|8.88|28.5
27	18	8.69|19.3|25.4
38	23	8.71|18.35|1
6	28	8.99|11.43|99.3
11	43	9.01|16.3|20.8
18	19	9.14|14.06|15.8
29	18	9.3|10.8|22.7
4	20	9.61|9.68|63.9
41	51	9.83|28.1|15.8
30	43	10.34|20.0|1
32	14	10.85|19.03|1
31	7	10.89|12.66|1
12	11	11.21|14.49|28.1
49	1	12.06|20.47|1
8	40	12.87|15.64|14.6
43	36	13.89|14.39|1
4	45	14.18|40.23|35.0
12	9	15.04|27.1|106.6
48	40	15.35|24.46|49.6
18	42	15.59|22.43|88.2
4	17	16.78|18.05|82.0
12	7	16.83|19.63|150.8
10	26	17.23|21.47|35.8
4	39	17.25|20.33|1
4	12	18.37|30.96|96.6
18	50	18.84|32.6|70.1
23	44	21.1|27.06|1
29	19	21.63|23.26|11.5
27	42	23.67|29.4|63.4
