6	27	1.11|5.89|1
23	6	1.62|17.43|1
9	22	1.74|9.12|1
8	11	3.05|4.66|1
5	8	3.32|10.75|1
7	2	3.48|18.71|1
30	21	3.72|8.98|1
13	11	3.93|11.29|1
28	20	4.23|6.16|1
14	29	4.27|5.01|1
8	7	4.35|15.89|1
23	1	4.35|27.5|1
9	18	4.8|16.47|1
13	14	5.02|9.96|1
24	10	5.63|12.69|57.4
12	17	6.82|17.86|1
6	1	7.65|13.5|1
2	16	9.04|11.12|1
11	17	9.81|10.07|1
10	19	10.03|13.81|1
16	32	10.06|24.04|1
3	15	10.99|11.49|1
19	31	13.79|15.06|1
4	24	13.92|14.42|1
10	28	14.15|27.5|13.1
4	1	14.72|18.34|1
26	25	15.15|15.19|1
2	5	19.42|23.25|1
