16	106	0.16|2.64|1
91	36	0.22|16.87|81.5
98	23	0.44|2.64|204.0
99	42	0.45|24.47|1
54	8	0.67|6.77|28.9
48	33	0.71|2.88|1
19	25	0.76|12.18|1
11	80	1.22|11.27|89.0
85	107	2.35|3.08|84.7
39	5	2.61|20.37|1
42	41	2.78|29.19|138.6
102	89	2.93|25.54|50.5
57	84	3.1|6.26|1
92	89	3.13|5.25|61.6
41	60	3.21|4.24|47.3
104	12	3.21|5.16|106.6
12	85	3.26|14.3|81.6
47	56	3.43|4.43|1
42	72	3.5|10.15|30.8
44	1	3.66|5.03|32.3
57	35	4.07|5.23|1
35	27	4.11|17.66|30.8
63	4	4.17|23.84|1
85	40	4.38|10.16|47.3
61	109	4.61|17.6|1
12	32	4.95|25.04|52.3
3	102	4.96|16.86|11.5
104	11	5.03|16.57|69.2
59	43	5.04|10.41|1
12	37	5.15|6.51|50.4
22	61	5.19|21.71|40.5
70	81	5.29|15.12|1
11	91	5.37|11.77|37.4
17	103	5.4|22.92|1
66	77	5.61|17.33|1
92	26	6.08|10.82|29.7
12	92	6.28|14.74|1
54	95	6.65|15.82|1
14	94	6.69|14.01|1
90	92	7.12|12.69|1
29	93	7.2|12.89|57.3
100	43	7.22|16.19|145.2
104	91	7.31|9.89|98.9
13	90	7.72|17.06|1
83	7	7.98|21.58|33.8
87	109	8.07|20.05|208.1
79	74	8.13|9.94|12.7
64	94	8.37|9.8|1
76	86	8.65|22.09|63.0
10	22	8.66|22.81|71.6
100	24	8.87|20.93|33.1
15	81	9.05|10.86|1
30	34	9.19|18.41|20.8
103	96	9.33|22.63|1
105	85	9.37|16.33|27.3
107	2	9.4|22.11|19.6
62	82	9.93|10.13|12.3
55	23	10.16|17.45|1
1	78	10.2|11.09|52.7
45	75	10.25|12.15|1
29	35	10.28|14.54|45.0
87	53	10.35|30.9|14.6
11	85	10.94|15.0|63.4
6	69	10.99|15.49|78.5
38	51	11.82|19.42|38.5
78	49	11.85|25.53|1
67	12	11.87|15.32|1
68	58	12.0|14.45|1
36	72	12.04|25.67|54.0
85	93	12.23|25.87|112.4
50	28	12.99|24.64|12.3
52	84	13.11|13.13|1
108	31	13.96|30.74|1
31	73	14.42|24.07|81.6
101	54	14.48|22.52|68.1
46	105	14.56|17.19|1
92	88	14.69|25.43|13.1
9	59	14.96|16.7|12.3
18	62	15.4|36.78|1
21	58	15.46|20.39|1
81	80	15.54|27.17|43.6
38	20	15.56|20.3|64.0
34	60	15.73|24.87|12.7
80	71	16.37|21.23|33.9
65	54	17.08|18.82|1
97	39	17.51|17.91|1
104	7	17.83|22.51|72.8
36	41	18.36|26.03|140.1
