36	46	0.6|2.95|1
46	32	0.99|7.86|1
43	36	1.05|10.61|1
4	7	1.27|26.36|1
51	30	1.35|31.26|1
12	45	1.6|3.91|1
16	2	1.77|17.26|1
13	15	1.78|11.23|1
41	10	2.14|16.82|1
51	13	2.39|6.6|1
60	50	2.44|21.1|1
22	35	2.53|15.28|1
59	38	2.99|11.13|1
12	42	4.01|11.82|1
22	29	4.36|11.99|1
17	48	4.68|24.13|1
8	39	4.92|24.37|1
57	32	5.22|13.49|1
26	62	5.25|14.87|1
2	11	5.53|15.41|1
37	58	5.68|5.9|1
9	52	5.83|8.09|1
40	51	6.06|13.07|1
25	44	6.21|14.7|1
15	1	6.41|29.76|1
55	3	6.74|10.31|1
47	16	6.84|11.46|1
28	49	7.47|9.53|1
18	33	7.64|11.68|1
23	31	8.54|28.54|1
30	13	8.77|23.86|1
21	27	8.8|12.77|1
11	47	8.85|9.16|1
56	63	9.93|23.82|1
20	53	10.83|15.27|1
13	40	10.92|20.24|1
2	14	11.8|18.41|1
21	6	11.94|12.55|1
24	60	11.96|14.0|1
14	57	13.23|16.78|1
1	51	14.48|25.46|1
61	5	17.82|25.5|1
50	14	19.77|22.91|1
61	54	21.35|35.97|1
19	34	29.88|30.58|1
