36	11	0.16|6.49|1
55	30	0.18|5.67|1
57	40	0.23|4.52|1
6	1	0.38|7.15|1
3	27	0.49|14.85|1
21	31	0.58|10.81|1
2	43	0.68|5.1|1
7	14	1.06|6.75|1
3	26	1.25|12.9|1
53	54	1.35|19.68|1
11	7	2.6|15.15|1
45	4	2.69|4.35|1
6	49	3.05|5.8|1
60	32	3.21|3.29|1
8	47	3.76|8.92|1
10	39	4.03|9.25|1
20	41	4.83|29.5|1
11	6	5.25|9.18|1
23	58	6.35|12.25|1
11	56	6.48|9.64|1
19	17	6.57|14.27|1
51	35	7.12|14.1|1
6	33	9.13|11.66|1
1	28	9.22|35.62|1
6	45	9.32|15.88|1
16	37	9.43|15.56|1
22	48	9.54|9.67|1
11	53	9.69|13.66|1
15	13	10.05|19.05|1
5	11	10.3|26.96|1
7	44	10.4|13.03|1
18	42	10.41|17.82|1
56	25	10.54|21.69|1
58	24	11.4|18.25|1
52	38	11.98|18.62|1
49	9	13.59|26.87|1
46	29	15.28|22.48|1
33	28	15.32|17.51|1
12	34	16.72|17.01|1
14	23	17.06|19.98|1
49	50	17.96|28.55|1
14	59	20.36|23.98|1
