22	32	0.55|10.85|749.0
4	1	0.72|14.08|30.4
17	35	0.77|4.84|17.3
25	30	0.77|25.11|81.1
30	14	0.88|13.12|77.8
16	39	0.93|17.24|17.7
30	26	1.01|14.13|26.1
5	30	1.04|5.17|28.5
8	1	1.24|2.8|13.5
20	36	1.61|9.01|1
9	34	1.63|16.55|239.1
23	30	1.65|11.59|12.3
30	36	1.67|7.84|1
24	34	1.94|18.54|142.8
11	21	2.17|7.83|29.7
30	29	2.57|11.29|58.9
38	30	2.59|17.87|40.4
27	30	2.65|20.06|1
20	29	2.7|7.56|115.1
40	3	3.14|10.87|1
7	30	3.27|4.46|17.3
9	24	3.33|17.62|120.7
32	37	3.63|4.14|13.5
22	37	3.93|8.73|30.8
34	3	3.93|13.59|38.8
40	10	4.04|25.36|15.4
3	33	4.16|6.96|1
39	40	4.26|23.98|1
36	9	4.45|17.79|1
9	3	4.95|12.86|28.1
39	32	5.52|10.04|30.4
11	3	5.56|15.04|11.9
16	18	5.61|13.33|37.7
23	1	5.64|14.68|1
32	10	5.98|27.81|16.9
18	9	6.02|21.29|104.4
16	14	6.49|14.82|31.6
19	40	7.24|15.5|11.2
1	9	7.27|19.42|180.5
24	37	7.27|23.28|14.2
19	24	7.67|15.19|46.5
16	30	7.81|17.96|47.7
10	37	8.02|28.62|12.3
1	29	8.11|16.35|81.2
16	9	8.17|22.79|81.2
13	30	8.43|20.61|15.4
39	22	8.46|17.92|43.8
15	30	8.51|8.61|47.3
28	14	8.96|17.64|35.8
9	2	8.97|25.8|1
17	33	8.98|10.0|47.3
33	35	9.66|10.12|13.5
24	39	9.86|27.21|13.9
16	36	9.94|12.15|12.3
29	27	10.08|22.51|1
16	1	10.21|20.43|63.5
31	33	10.7|16.47|13.1
6	16	11.48|28.09|55.0
6	1	12.18|23.03|124.7
33	21	12.29|19.09|14.2
27	1	13.13|33.42|1
20	40	13.17|20.98|29.7
13	29	13.19|22.71|40.8
6	34	13.4|21.72|54.0
19	37	13.79|35.66|1
39	3	13.98|15.67|11.9
3	12	14.23|17.54|1
30	34	15.43|19.69|37.7
30	9	15.77|17.91|31.2
20	1	15.85|17.77|110.1
16	34	16.27|20.02|47.4
39	10	17.56|32.07|30.0
40	34	18.24|27.53|15.0
29	3	18.52|18.84|1
1	5	21.91|25.1|63.5
9	33	23.75|27.66|53.9
