18	37	0.22|17.78|1
12	43	0.24|1.5|1
10	29	0.27|23.96|1
51	37	0.51|19.72|1
4	30	0.85|20.22|1
3	35	1.0|3.46|1
49	29	1.08|12.1|1
9	48	1.58|16.95|1
55	43	1.74|3.21|1
50	17	2.03|6.08|1
20	42	2.04|9.97|1
1	45	2.15|8.24|1
53	56	2.72|6.91|1
24	51	3.08|10.68|1
59	29	3.3|17.17|1
14	41	3.55|7.37|1
17	33	3.78|3.81|1
55	39	4.01|13.22|1
11	28	4.08|19.13|1
21	46	4.14|21.97|1
36	8	4.3|8.03|1
26	2	4.38|10.04|1
16	19	5.62|15.33|1
36	31	5.73|15.2|1
22	37	5.85|21.16|1
19	16	6.94|15.96|1
51	46	7.27|24.79|1
51	30	8.51|12.3|1
13	39	8.96|21.72|1
57	38	9.14|21.75|1
10	43	9.24|12.7|1
40	19	9.62|12.86|1
51	32	9.75|12.16|1
25	51	9.98|14.48|1
44	34	10.74|12.13|1
60	5	10.76|15.66|1
58	46	11.49|17.64|1
25	4	11.62|19.58|1
15	39	11.96|20.16|1
52	42	12.03|17.21|1
51	50	12.4|20.88|1
23	46	13.16|20.65|1
6	7	14.24|18.39|1
14	54	14.44|27.37|1
61	5	15.11|16.92|1
57	39	15.54|26.55|1
19	8	17.02|27.12|1
25	17	17.52|26.63|1
22	6	19.46|22.93|1
24	17	19.74|23.92|1
47	56	21.13|25.28|1
19	31	22.69|25.17|1
27	45	25.76|27.2|1
