50	47	0.75|4.42|1
13	42	0.75|8.78|1
8	33	0.77|11.64|1
37	19	1.03|14.48|28.8
44	16	1.05|17.5|1
13	25	1.32|7.26|1
39	27	1.41|5.04|1
31	56	1.84|17.52|1
58	20	2.25|17.86|1
11	19	2.52|15.16|31.5
4	52	2.54|5.44|1
47	22	2.65|16.36|1
45	54	3.41|35.85|1
20	49	3.65|9.26|1
47	10	3.66|9.44|1
19	63	3.78|5.6|1
1	35	4.27|4.74|1
19	34	4.38|20.02|1
7	30	4.47|5.49|1
10	38	4.86|32.79|1
9	38	4.89|19.36|1
29	53	5.2|9.32|1
21	1	5.65|18.09|1
62	14	5.7|11.65|1
37	62	5.88|11.95|13.5
6	28	6.81|7.73|1
38	18	7.21|12.56|1
12	7	7.39|9.79|1
63	27	7.39|12.65|1
15	43	7.51|16.25|1
37	55	9.06|16.46|1
24	17	9.17|16.57|1
38	5	9.42|13.94|1
37	57	9.75|17.74|85.3
33	59	9.86|14.42|1
23	36	10.28|10.58|1
61	7	10.38|10.47|1
37	3	10.77|27.31|89.2
3	40	11.25|12.77|46.5
32	54	11.67|14.79|1
46	51	12.41|25.54|1
40	29	14.35|21.52|29.7
42	2	14.85|19.48|1
59	60	15.4|19.21|1
26	19	15.86|21.91|17.7
41	11	16.46|23.09|27.8
48	17	17.13|24.53|1
41	26	21.16|23.66|187.7
